1.24452,1.09795,1.7434,-0.132218,0.948711,0.256885,0.128359
1.15363,1.06675,1.71024,-0.143799,0.950457,0.21546,0.171843
1.04679,0.988095,1.63582,-0.174895,0.932946,0.207219,0.236819
