1.3872,1.39822,1.6153,-0.0517319,0.997877,0.000718204,0.0395602
1.38482,1.39981,1.61528,-0.0517319,0.997877,0.000718204,0.0395602
1.38084,1.40298,1.61529,-0.0517319,0.997877,0.000718204,0.0395602
1.38084,1.40298,1.61529,-0.0513701,0.997829,0.00978935,0.0400288
1.38084,1.40298,1.61529,-0.0509391,0.997667,0.0204613,0.0405758
1.37322,1.43886,1.6175,-0.0263412,0.998447,0.0191374,0.0452085
1.3609,1.4436,1.61653,-0.022973,0.998124,0.0187286,0.0535716
1.35974,1.47463,1.61724,-0.00181097,0.998387,0.0175889,0.0539564
1.37642,1.5218,1.61759,0.0301409,0.998537,0.0157687,0.042037
