2.06455,1.19602,1.68283,-0.210488,0.929427,0.214468,-0.214156
2.02945,1.30744,1.73468,-0.151023,0.939687,0.228533,-0.204824
1.87662,1.61883,1.81138,0.0153234,0.951054,0.261382,-0.164137
